Article_ID;Sentence;Compound;Date
31986;The comments follow a report by US senators blaming index funds for a large part of the run up in wheat prices last year.;-0.4939;2009-07-15 00:00:00
32052;"the statement will ""bring a bit of optimism"" about the company's wheat and oilseed rape crops.";-0.296;2009-07-20 00:00:00
32052;"with the combining of wheat to start "" imminently"".";0.0;2009-07-20 00:00:00
32060;A slump in current wheat plantings.;0.0;2009-07-20 00:00:00
32060;would threaten wheat production in Australia.;-0.3818;2009-07-20 00:00:00
32060;"and proves ""disastrous"" for winter wheat.";0.0;2009-07-20 00:00:00
32060;"""The risk for Australian wheat production is that the crop develops early and then the crucial heading stage is met with a lack of rainfall.""";-0.5267;2009-07-20 00:00:00
32086;22  Jul 2009. by Agrimoney.com NAB lifts wheat forecast .;0.0;2009-07-22 00:00:00
32086;but warns of price drop Australia's wheat harvest will rise by even more than previously forecast in 2009.10  but not by enough for farmers to make up forfalling prices.;-0.5023;2009-07-22 00:00:00
32086;The bank credited steady rainfall for a 600.000.tonne rise to a four.year high of 23.2m tonnes in its forecast for Australia's wheat harvest in the newly.started 2009.10 marketing year.;0.3612;2009-07-22 00:00:00
32086;wheat prices will fall by 14%.;0.0;2009-07-22 00:00:00
32086;A rally in prices in Chicago  the world's benchmark wheat market  may be on the cards if factors such as further deterioration in Canada's patchy crop persuade investors to close short positions.;0.0;2009-07-22 00:00:00
32086;"""Combine these poor conditions with the lack of rainfall in Argentina and the wheat market may have just enough risk for wheat shorts to start taking profits.""";-0.7778;2009-07-22 00:00:00
32086;http://www.agrimoney.com/news/australia.on.course.for.bumper.wheat.harvest..393.html  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.1531;2009-07-22 00:00:00
32087;22  Jul 2009. by Agrimoney.com Fears for index fund exodus send wheat tumbling Fears that stronger US market regulation willremove index fundsas big investorsinthe wheat market sent theprice of the grain down 4%.;-0.4588;2009-07-22 00:00:00
32087;Chicago wheat for September dropped 21.5 cents to $5.13  a bushel at one stage on Wednesday after from Gary Gensler.;0.0;2009-07-22 00:00:00
32087;The waivers were blamed in a report by US Senators last month for fuelling last year's spike in wheat prices.;-0.4767;2009-07-22 00:00:00
32087;"Mr Gensler told a Senate panel that the schism had ""significantly diminished the usefulness"" of wheat futures for trade hedgers.";0.296;2009-07-22 00:00:00
32087;"said: ""Part of the reason for [Wednesday's] big sell off in wheat is comments by Gary Gensler.";0.0;2009-07-22 00:00:00
32087;"""The thinking is that if the CFTClimits index fund positions in wheat by outlawing position limit waivers.";0.0;2009-07-22 00:00:00
32087;speculative funds have sold about 185.000 contracts of Chicago wheat.;0.1027;2009-07-22 00:00:00
32087;Chicago wheat stood 12.75 cents lower at $5.22 a bushel in late trade.;-0.296;2009-07-22 00:00:00
32087;with Kansas wheat for September down 8.25 cents at $5.57 a bushel.;0.0;2009-07-22 00:00:00
32087;November wheat ended 3.25 lower at 106.50 a tonne.;-0.296;2009-07-22 00:00:00
32087;with Paris wheat for August ending down E3.75 at E132.00 at tonne.;0.0;2009-07-22 00:00:00
32106;wheat and soybeans.;0.0;2009-07-23 00:00:00
32106;helping September wheat put in a late spurt to stand 2.3% higher at $5.33  a bushel with forward lots also showing gains of 2%.plus Cocoa Price News Coffee Price News Corn Price News Cotton Price News Dairy Price News Grain Price News Soybean Price News Sugar Price News Wheat Price News  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.6369;2009-07-23 00:00:00
32133;as headwinds including lower wheat acreages and Eastern Europe's credit squeeze took their toll.;0.1027;2009-07-24 00:00:00
32133;it also reflected reduced wheat plantings in the US and Europe.;0.0;2009-07-24 00:00:00
32134;London's November wheat contract ended the quarter at a 2009 low.;-0.2732;2009-07-24 00:00:00
32135;including 7.8m tonnes of wheat.;0.0;2009-07-24 00:00:00
32184;for last year's spike in wheat prices and continued schisms between futures and cash prices of the grain.;0.0;2009-07-28 00:00:00
32184;RELATED ARTICLES Fears for index fund exodus send wheat tumbling  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.296;2009-07-28 00:00:00
32207;wheat and corn pits too.;0.0;2009-07-29 00:00:00
32207;The official US estimate is for an overall US wheat yield of 41.9 bushels per acre.;0.0;2009-07-29 00:00:00
32207;Chicago wheat for September dipped 1.9% to $5.06  a bushel.;0.0;2009-07-29 00:00:00
32207;with the additional pressure of rains fuelling expectations of a mountain of lower.quality wheats for feed markets get through.;-0.296;2009-07-29 00:00:00
32207;August wheat slipped E1.75 to E127.00 a tonne.;0.0;2009-07-29 00:00:00
32207;London's November wheat.;0.0;2009-07-29 00:00:00
32228;RELATED ARTICLES Russia on track for record wheat exports Seed groups preare early for 2010 corn sowings Corn poised for firm finish to 2009. bank says  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.3818;2009-07-30 00:00:00
32229;30  Jul 2009. by Agrimoney.com Russia on track for record wheat exports Improving crop prospects have put Russia on course for record wheat exports.;0.6124;2009-07-30 00:00:00
32229;Mixed fortunes The council estimated total global wheat production at 654m tonnes.shy of its previous estimate and theUSDA's current forecast of656m tonnes.;0.0;2009-07-30 00:00:00
32230;30  Jul 2009. by Agrimoney.com Opinion: what wheat investors need to know Wheat investors had better get hold of an economics dictionary.;0.4404;2009-07-30 00:00:00
32230;To get a grip on what what's moving wheat may  like.it.or.not  mean grasping how well America is doing in getting shot of recession without inviting in too much inflation.;-0.3944;2009-07-30 00:00:00
32230;But the correlation between wheat prices and expectations for inflation has been remarkable this year .;0.5574;2009-07-30 00:00:00
32230;a pattern that may feel familiar to wheat investors.;0.0;2009-07-30 00:00:00
32230;Chicago wheat prices have moved hand in hand with inflation perceptions this year.;0.7506;2009-07-30 00:00:00
32230;wheat prices have fallen further from their peak.;-0.3612;2009-07-30 00:00:00
32230;given the concerns which flared up of botched US regulation which have driven many investors from the wheat market.;0.0;2009-07-30 00:00:00
32230;wheat looks less likely to let crop fundamentals get in the way.;0.0;2009-07-30 00:00:00
32230;as measured by the US bond market (Bloomberg) Prices for Chicago's neat.term wheat contract (Reuters)  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.1531;2009-07-30 00:00:00
32254;31  Jul 2009. by Agrimoney.com Canada wheat crop faces double whammy Canada's wheat harvest faces a double whammy of hits to both quantity and quality thanks to the impact of cold and dry weather.;0.4404;2009-07-31 00:00:00
32254;The Canadian Wheat Board has cut by 600.000 tonnes to 20.2m tonnes its forecast for wheat production in western states this year.;-0.2732;2009-07-31 00:00:00
32254;which typically produces about 90% of Canada's wheat.;0.0;2009-07-31 00:00:00
32254;While 8.10% of the spring wheat crop is downgraded in a typical year.;0.0;2009-07-31 00:00:00
32258;A tour by America's Wheat Quality of spring wheat in North Dakota is believed to have identified huge yields.;0.3182;2009-07-31 00:00:00
32271;'Morr competition' The improvement reflected Australia's withdrawal from GrainCorp rival AWB of the monopoly in bulk wheat exports.;0.4767;2009-08-03 00:00:00
32271;"""The removal... has encouraged more competition in the Australian wheat market.";0.3612;2009-08-03 00:00:00
32274;"3  Aug 2009. by Agrimoney.com Australia last hope for 'bearish' wheat A setback to Australia's wheat harvest remains the last hope of improving the grain's ""bearish"" fundamentals.";0.8225;2009-08-03 00:00:00
32274;"The wheat market was ""in slumber"".";0.0;2009-08-03 00:00:00
32274;"""It means that there is plenty of wheat available.";0.0;2009-08-03 00:00:00
32274;AWB's statement came as Australia's former monopoly wheat exporter cut by Aus$15 a tonne.;-0.2732;2009-08-03 00:00:00
32274;its forecast for returns for farmers from its benchmark wheat pool.;0.0;2009-08-03 00:00:00
32279;4  Aug 2009. by Agrimoney.com Farmers rush to harvest deteriorating wheat crop US farmers are rushing to gather in spring wheat against a backdrop of potentially huge yields but deteriorating quality.;0.1655;2009-08-04 00:00:00
32279;'Tremendous crop' The data came on the heels of estimates by grain experts of spring wheat yields nearly one quarter higher than last year's harvest.;0.0;2009-08-04 00:00:00
32279;An assessment of North Dakota wheat by the Wheat Quality Council has pegged yields at 46.2 bushels per acre.;0.0;2009-08-04 00:00:00
32279;excluding durum.;0.0;2009-08-04 00:00:00
32279;The state's durum crop.;0.0;2009-08-04 00:00:00
32279;While global supplies of feed wheat appear ample .and may rise even further than forecast if summer rain has damaged the European crop as much as some observers believe.milling wheat has sold at an increasing premium.;-0.4404;2009-08-04 00:00:00
32279;'Nervous' farmers Mr Handcock added that US wheat farmers faced a race to get their harvest in North Dakota before weather threats start rising in mid.September.;-0.4215;2009-08-04 00:00:00
32279;The USDA report estimated that 3% of the springwheat harvest had beencompleted by Sunday.;0.0;2009-08-04 00:00:00
32280;the International Grains Council revised hopes for Russia's wheat crop higher and pegged exports of the grain at a record 18.6m tonnes in 2009.10.;0.4215;2009-08-04 00:00:00
32283;5  Aug 2009. by Agrimoney.com Kansas or Paris wheat to beat Chicago.;0.0;2009-08-05 00:00:00
32283;says bank Investors insistent on buying into wheat.;0.0;2009-08-05 00:00:00
32283;A halving to less than $0.35 a bushel during July in the premium that higher.quality Kansas wheat garners over its Chicago equivalent defies expectations of a shortage of high protein grain.;-0.25;2009-08-05 00:00:00
32283;"""Fears of a global shortage of milling wheat may result in an outperformance of Kansas wheat and even Paris wheat.";-0.5859;2009-08-05 00:00:00
32283;which has delayed harvesting and stoked fears that milling wheat will be rendered fit only for feed use.;-0.296;2009-08-05 00:00:00
32283;nearby Paris milling wheat prices have jumped 2% as a result of these increasing quality risks and strong demand from Egypt which.;0.1779;2009-08-05 00:00:00
32283;"has turned away from poorer quality Russian wheat.""";-0.3612;2009-08-05 00:00:00
32283;The spread between London feed wheat and Paris wheat.;0.0;2009-08-05 00:00:00
32283;"there was ""little cause for optimism"" for wheat prices overall in 2009.10. given the abundant global supplies.";0.5;2009-08-05 00:00:00
32283;A key factor for prices would be the extent to which Canadian and US crops could make up for Europe's potential shortfall in high.quality wheat.;0.0;2009-08-05 00:00:00
32283;RELATED ARTICLES Australia last hope for 'bearish' wheat Russia on track for record wheat exports Opinion: what wheat investors need to know  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.5423;2009-08-05 00:00:00
32288;Wheat affected The declines dragged wheat lower.;-0.4588;2009-08-05 00:00:00
32288;European wheats also fell.;0.0;2009-08-05 00:00:00
32288;with London wheat for November down 2.50 at 101.50 a tonne.;0.0;2009-08-05 00:00:00
32290;"6  Aug 2009. by Agrimoney.com Hard.up Ukraine seeks funds to support wheat Ukraine's cash.strapped government is ""actively seeking"" funds to buy 1.5m tonnes of higher.quality wheat to revive domestic wheat prices.";0.7506;2009-08-06 00:00:00
32290;dependent on the grade of wheat.;0.0;2009-08-06 00:00:00
32290;feed wheat prices have fallen further below the threshold to about $100 a tonne.;-0.3612;2009-08-06 00:00:00
32296;"7  Aug 2009. by Agrimoney.com US slates Argentina over crop tax record The US government has blamed Argentina's unpredictable tax and export regime for the South American country's being ""relegated to a minor role"" in the world wheat market.";-0.4767;2009-08-07 00:00:00
